run    ls  residual
317087 165 -0.00430012233599
317087 169 -0.0196854623294
317087 170 0.00146864573987
317087 171 0.00115295354175
317087 172 -0.000878464293991
317087 173 6.35471381967e-05
317087 166 0.00107468612445
317087 167 -0.0174418808912
317087 168 0.000220032952482
317089 70 0.00166963482839
317089 71 0.000335083458463
317089 72 4.06636539611e-05
317089 75 0.00111416751885
317089 76 0.00075948048675
317089 77 0.000273829051907
317089 83 0.00104697607001
317089 84 0.00073193985813
317089 86 -0.000318928370443
317089 93 0.00044038263293
317089 94 0.000454273524487
317089 95 0.000545463671296
317089 96 0.000225052768572
317089 98 0.0003109133601
317089 99 -0.000331054626031
317089 100 2.09847578785e-05
317089 102 -0.000172186574685
317089 105 6.42554456914e-06
317089 108 -0.000144985583068
317089 109 -2.10776054049e-05
317089 110 -0.000198048060718
317089 114 -0.000656893146116
317089 115 -0.000265611304384
317089 116 -0.000508749402193
317089 117 -0.0012507477416
317089 118 -0.000470313842262
317089 119 -0.000367296920444
317089 120 -0.00043696964469
317089 121 -0.00111806824243
317089 122 -0.000787534284984
317089 123 -0.000661926065373
317089 125 -0.000671285950091
317089 126 -0.000725660021898
317089 130 0.00030470748256
317089 132 0.000606607403776
317089 144 -0.00307201709023
317089 145 -0.00162331999706
317089 146 0.00368743400838
317089 147 0.00349251458509
317089 148 -5.06463936495e-05
317089 151 0.0011474490711
317089 152 0.000438995006798
317089 153 0.00151802892382
317089 160 0.00171447736017
317089 165 -0.00430012233599
317089 166 0.00107468612445
317089 167 -0.0174418808912
317089 168 0.000220032952482
317089 169 -0.0196854623294
317089 73 0.0004780964584
317089 74 0.00161847609043
317089 79 0.000612788631575
317089 80 -1.33276130739e-05
317089 85 5.96498438567e-05
317089 87 -3.58219944998e-05
317089 88 -7.20407688947e-05
317089 89 -0.000643241713455
317089 90 -0.000216299171961
317089 91 5.59140504711e-05
317089 92 0.000290897110645
317089 97 -0.00025959451257
317089 101 -5.06601318965e-05
317089 103 -3.17718249803e-05
317089 104 -5.03440384741e-05
317089 106 -0.00058056850706
317089 107 -0.00017562886317
317089 124 -0.000566889541361
317089 127 4.06941829469e-07
317089 128 0.000118712232434
317089 129 4.69547009035e-05
317089 131 0.000730693221066
317089 133 0.000355088755292
317089 134 -0.000145922211676
317089 135 3.47756360646e-05
317089 136 -0.00149363629042
317089 137 0.000104907015775
317089 138 0.00015810890648
317089 139 0.000314096610243
317089 140 -0.00148557102678
317089 141 0.00104570663
317089 142 0.0033865958423
317089 143 -0.00080052117566
317089 149 -0.000729238888075
317089 150 0.000696229501179
317089 154 0.00140493585108
317089 155 0.00113049912007
317089 156 0.00134725202027
317089 157 0.000636664149023
317089 158 0.00145923474365
317089 159 -0.000124212932055
317089 161 0.000565016461899
317089 162 -0.00658697648061
317089 163 0.000114101783746
317089 164 0.000347625769904
317089 170 0.00146864573987
317089 171 0.00115295354175
317089 172 -0.000878464293991
317089 173 6.35471381967e-05
317089 78 9.40463655778e-05
317089 81 0.00096545672952
317089 82 8.36071384246e-05
317089 111 -0.000631176266862
317089 112 -0.000179906409095
317089 113 -0.000498410501153
317182 70 0.00166963482839
317182 71 0.000335083458463
317182 72 4.06636539611e-05
317182 73 0.0004780964584
317182 74 0.00161847609043
317182 75 0.00111416751885
317182 76 0.00075948048675
317182 77 0.000273829051907
317182 78 9.40463655778e-05
317182 80 -1.33276130739e-05
317182 79 0.000612788631575
317182 81 0.00096545672952
317182 82 8.36071384246e-05
317182 83 0.00104697607001
317182 84 0.00073193985813
317182 85 5.96498438567e-05
317182 86 -0.000318928370443
317182 87 -3.58219944998e-05
317182 88 -7.20407688947e-05
317182 89 -0.000643241713455
317182 90 -0.000216299171961
317182 91 5.59140504711e-05
317182 92 0.000290897110645
317182 93 0.00044038263293
317182 94 0.000454273524487
317182 95 0.000545463671296
317182 96 0.000225052768572
317182 97 -0.00025959451257
317182 98 0.0003109133601
317182 99 -0.000331054626031
317182 100 2.09847578785e-05
317182 101 -5.06601318965e-05
317182 102 -0.000172186574685
317182 103 -3.17718249803e-05
317182 104 -5.03440384741e-05
317182 105 6.42554456914e-06
317182 106 -0.00058056850706
317182 107 -0.00017562886317
317182 108 -0.000144985583068
317182 109 -2.10776054049e-05
317182 110 -0.000198048060718
317182 111 -0.000631176266862
317182 112 -0.000179906409095
317182 114 -0.000656893146116
317182 115 -0.000265611304384
317182 116 -0.000508749402193
317182 117 -0.0012507477416
317182 118 -0.000470313842262
317182 119 -0.000367296920444
317182 120 -0.00043696964469
317182 121 -0.00111806824243
317182 122 -0.000787534284984
317182 123 -0.000661926065373
317182 124 -0.000566889541361
317182 125 -0.000671285950091
317182 126 -0.000725660021898
317182 127 4.06941829469e-07
317182 128 0.000118712232434
317182 129 4.69547009035e-05
317182 130 0.00030470748256
317182 131 0.000730693221066
317182 132 0.000606607403776
317182 133 0.000355088755292
317182 134 -0.000145922211676
317182 135 3.47756360646e-05
317182 136 -0.00149363629042
317182 137 0.000104907015775
317182 138 0.00015810890648
317182 139 0.000314096610243
317182 140 -0.00148557102678
317182 141 0.00104570663
317182 142 0.0033865958423
317182 143 -0.00080052117566
317182 144 -0.00307201709023
317182 145 -0.00162331999706
317182 146 0.00368743400838
317182 147 0.00349251458509
317182 148 -5.06463936495e-05
317182 149 -0.000729238888075
317182 150 0.000696229501179
317182 151 0.0011474490711
317182 152 0.000438995006798
317182 153 0.00151802892382
317182 154 0.00140493585108
317182 155 0.00113049912007
317182 156 0.00134725202027
317182 157 0.000636664149023
317182 158 0.00145923474365
317182 159 -0.000124212932055
317182 160 0.00171447736017
317182 161 0.000565016461899
317182 162 -0.00658697648061
317182 163 0.000114101783746
317182 164 0.000347625769904
317182 165 -0.00430012233599
317182 166 0.00107468612445
317182 167 -0.0174418808912
317182 168 0.000220032952482
317182 172 -0.000878464293991
317182 173 6.35471381967e-05
317182 169 -0.0196854623294
317182 170 0.00146864573987
317182 171 0.00115295354175
317182 113 -0.000498410501153
317212 70 0.00166963482839
317212 71 0.000335083458463
317212 72 4.06636539611e-05
317212 73 0.0004780964584
317212 74 0.00161847609043
317212 75 0.00111416751885
317212 76 0.00075948048675
317212 77 0.000273829051907
317212 78 9.40463655778e-05
317212 79 0.000612788631575
317212 80 -1.33276130739e-05
317212 81 0.00096545672952
317212 82 8.36071384246e-05
317212 83 0.00104697607001
317212 84 0.00073193985813
317212 85 5.96498438567e-05
317212 86 -0.000318928370443
317212 87 -3.58219944998e-05
317212 88 -7.20407688947e-05
317212 89 -0.000643241713455
317212 90 -0.000216299171961
317212 91 5.59140504711e-05
317212 92 0.000290897110645
317212 93 0.00044038263293
317212 94 0.000454273524487
317212 95 0.000545463671296
317212 96 0.000225052768572
317212 97 -0.00025959451257
317212 98 0.0003109133601
317212 99 -0.000331054626031
317212 100 2.09847578785e-05
317212 101 -5.06601318965e-05
317212 102 -0.000172186574685
317212 103 -3.17718249803e-05
317212 104 -5.03440384741e-05
317212 105 6.42554456914e-06
317212 106 -0.00058056850706
317212 107 -0.00017562886317
317212 108 -0.000144985583068
317212 109 -2.10776054049e-05
317212 110 -0.000198048060718
317212 111 -0.000631176266862
317212 112 -0.000179906409095
317212 113 -0.000498410501153
317212 114 -0.000656893146116
317212 115 -0.000265611304384
317212 116 -0.000508749402193
317212 117 -0.0012507477416
317212 118 -0.000470313842262
317212 119 -0.000367296920444
317212 120 -0.00043696964469
317212 121 -0.00111806824243
317212 122 -0.000787534284984
317212 123 -0.000661926065373
317212 124 -0.000566889541361
317212 125 -0.000671285950091
317212 126 -0.000725660021898
317212 127 4.06941829469e-07
317212 128 0.000118712232434
317212 129 4.69547009035e-05
317212 130 0.00030470748256
317212 131 0.000730693221066
317212 132 0.000606607403776
317212 133 0.000355088755292
317212 134 -0.000145922211676
317212 135 3.47756360646e-05
317212 136 -0.00149363629042
317212 137 0.000104907015775
317212 138 0.00015810890648
317212 139 0.000314096610243
317212 140 -0.00148557102678
317212 141 0.00104570663
317212 142 0.0033865958423
317212 143 -0.00080052117566
317212 144 -0.00307201709023
317212 145 -0.00162331999706
317212 146 0.00368743400838
317212 147 0.00349251458509
317212 148 -5.06463936495e-05
317212 149 -0.000729238888075
317212 150 0.000696229501179
317212 151 0.0011474490711
317212 152 0.000438995006798
317212 153 0.00151802892382
317212 154 0.00140493585108
317212 155 0.00113049912007
317212 156 0.00134725202027
317212 157 0.000636664149023
317212 158 0.00145923474365
317212 159 -0.000124212932055
317212 160 0.00171447736017
317212 161 0.000565016461899
317212 162 -0.00658697648061
317212 163 0.000114101783746
317212 164 0.000347625769904
317212 165 -0.00430012233599
317212 166 0.00107468612445
317212 167 -0.0174418808912
317212 168 0.000220032952482
317212 169 -0.0196854623294
317212 170 0.00146864573987
317212 171 0.00115295354175
317212 172 -0.000878464293991
317212 173 6.35471381967e-05
317213 70 0.00166963482839
317213 71 0.000335083458463
317213 72 4.06636539611e-05
317213 73 0.0004780964584
317213 74 0.00161847609043
317213 75 0.00111416751885
317213 76 0.00075948048675
317213 77 0.000273829051907
317213 78 9.40463655778e-05
317213 79 0.000612788631575
317213 80 -1.33276130739e-05
317213 81 0.00096545672952
317213 82 8.36071384246e-05
317213 83 0.00104697607001
317213 84 0.00073193985813
317213 85 5.96498438567e-05
317213 86 -0.000318928370443
317213 87 -3.58219944998e-05
317213 88 -7.20407688947e-05
317213 89 -0.000643241713455
317213 90 -0.000216299171961
317213 91 5.59140504711e-05
317213 92 0.000290897110645
317213 93 0.00044038263293
317213 94 0.000454273524487
317213 95 0.000545463671296
317213 96 0.000225052768572
317213 97 -0.00025959451257
317213 98 0.0003109133601
317213 99 -0.000331054626031
317213 100 2.09847578785e-05
317213 101 -5.06601318965e-05
317213 102 -0.000172186574685
317213 103 -3.17718249803e-05
317213 104 -5.03440384741e-05
317213 105 6.42554456914e-06
317213 106 -0.00058056850706
317213 107 -0.00017562886317
317213 108 -0.000144985583068
317213 109 -2.10776054049e-05
317213 110 -0.000198048060718
317213 111 -0.000631176266862
317213 112 -0.000179906409095
317213 113 -0.000498410501153
317213 114 -0.000656893146116
317213 115 -0.000265611304384
317213 116 -0.000508749402193
317213 117 -0.0012507477416
317213 118 -0.000470313842262
317213 119 -0.000367296920444
317213 120 -0.00043696964469
317213 121 -0.00111806824243
317213 122 -0.000787534284984
317213 123 -0.000661926065373
317213 124 -0.000566889541361
317213 125 -0.000671285950091
317213 126 -0.000725660021898
317213 127 4.06941829469e-07
317213 128 0.000118712232434
317213 129 4.69547009035e-05
317213 130 0.00030470748256
317213 134 -0.000145922211676
317213 135 3.47756360646e-05
317213 136 -0.00149363629042
317213 137 0.000104907015775
317213 138 0.00015810890648
317213 139 0.000314096610243
317213 140 -0.00148557102678
317213 141 0.00104570663
317213 142 0.0033865958423
317213 143 -0.00080052117566
317213 144 -0.00307201709023
317213 145 -0.00162331999706
317213 149 -0.000729238888075
317213 150 0.000696229501179
317213 151 0.0011474490711
317213 158 0.00145923474365
317213 159 -0.000124212932055
317213 160 0.00171447736017
317213 161 0.000565016461899
317213 162 -0.00658697648061
317213 163 0.000114101783746
317213 170 0.00146864573987
317213 171 0.00115295354175
317213 172 -0.000878464293991
317213 173 6.35471381967e-05
317213 131 0.000730693221066
317213 132 0.000606607403776
317213 133 0.000355088755292
317213 146 0.00368743400838
317213 147 0.00349251458509
317213 148 -5.06463936495e-05
317213 152 0.000438995006798
317213 153 0.00151802892382
317213 154 0.00140493585108
317213 155 0.00113049912007
317213 156 0.00134725202027
317213 157 0.000636664149023
317213 164 0.000347625769904
317213 165 -0.00430012233599
317213 166 0.00107468612445
317213 167 -0.0174418808912
317213 168 0.000220032952482
317213 169 -0.0196854623294
317279 70 0.00166963482839
317279 71 0.000335083458463
317279 72 4.06636539611e-05
317279 73 0.0004780964584
317279 74 0.00161847609043
317279 75 0.00111416751885
317279 76 0.00075948048675
317279 77 0.000273829051907
317279 78 9.40463655778e-05
317279 79 0.000612788631575
317279 80 -1.33276130739e-05
317279 81 0.00096545672952
317279 82 8.36071384246e-05
317279 83 0.00104697607001
317279 84 0.00073193985813
317279 85 5.96498438567e-05
317279 86 -0.000318928370443
317279 87 -3.58219944998e-05
317279 88 -7.20407688947e-05
317279 89 -0.000643241713455
317279 90 -0.000216299171961
317279 91 5.59140504711e-05
317279 92 0.000290897110645
317279 93 0.00044038263293
317279 94 0.000454273524487
317279 95 0.000545463671296
317279 96 0.000225052768572
317279 97 -0.00025959451257
317279 98 0.0003109133601
317279 99 -0.000331054626031
317279 100 2.09847578785e-05
317279 101 -5.06601318965e-05
317279 102 -0.000172186574685
317279 103 -3.17718249803e-05
317279 104 -5.03440384741e-05
317279 105 6.42554456914e-06
317279 106 -0.00058056850706
317279 107 -0.00017562886317
317279 108 -0.000144985583068
317279 109 -2.10776054049e-05
317279 110 -0.000198048060718
317279 111 -0.000631176266862
317279 112 -0.000179906409095
317279 113 -0.000498410501153
317279 114 -0.000656893146116
317279 115 -0.000265611304384
317279 116 -0.000508749402193
317279 117 -0.0012507477416
317279 118 -0.000470313842262
317279 119 -0.000367296920444
317279 120 -0.00043696964469
317279 121 -0.00111806824243
317279 122 -0.000787534284984
317279 123 -0.000661926065373
317279 124 -0.000566889541361
317279 125 -0.000671285950091
317279 126 -0.000725660021898
317279 127 4.06941829469e-07
317279 128 0.000118712232434
317279 129 4.69547009035e-05
317279 130 0.00030470748256
317279 131 0.000730693221066
317279 132 0.000606607403776
317279 133 0.000355088755292
317279 134 -0.000145922211676
317279 135 3.47756360646e-05
317279 136 -0.00149363629042
317279 137 0.000104907015775
317279 138 0.00015810890648
317279 139 0.000314096610243
317279 140 -0.00148557102678
317279 141 0.00104570663
317279 142 0.0033865958423
317279 143 -0.00080052117566
317279 144 -0.00307201709023
317279 145 -0.00162331999706
317279 146 0.00368743400838
317279 147 0.00349251458509
317279 148 -5.06463936495e-05
317279 149 -0.000729238888075
317279 150 0.000696229501179
317279 151 0.0011474490711
317279 152 0.000438995006798
317279 153 0.00151802892382
317279 154 0.00140493585108
317279 155 0.00113049912007
317279 156 0.00134725202027
317279 157 0.000636664149023
317279 158 0.00145923474365
317279 159 -0.000124212932055
317279 160 0.00171447736017
317279 161 0.000565016461899
317279 162 -0.00658697648061
317279 163 0.000114101783746
317279 164 0.000347625769904
317279 165 -0.00430012233599
317279 166 0.00107468612445
317279 167 -0.0174418808912
317279 168 0.000220032952482
317279 169 -0.0196854623294
317279 170 0.00146864573987
317279 171 0.00115295354175
317279 172 -0.000878464293991
317279 173 6.35471381967e-05
317291 77 0.000273829051907
317291 78 9.40463655778e-05
317291 84 0.00073193985813
317291 85 5.96498438567e-05
317291 86 -0.000318928370443
317291 89 -0.000643241713455
317291 91 5.59140504711e-05
317291 92 0.000290897110645
317291 95 0.000545463671296
317291 97 -0.00025959451257
317291 102 -0.000172186574685
317291 105 6.42554456914e-06
317291 120 -0.00043696964469
317291 124 -0.000566889541361
317291 125 -0.000671285950091
317291 147 0.00349251458509
317291 150 0.000696229501179
317291 157 0.000636664149023
317291 158 0.00145923474365
317291 160 0.00171447736017
317291 162 -0.00658697648061
317291 167 -0.0174418808912
317291 168 0.000220032952482
317291 170 0.00146864573987
317291 171 0.00115295354175
317291 70 0.00166963482839
317291 76 0.00075948048675
317291 106 -0.00058056850706
317291 109 -2.10776054049e-05
317291 111 -0.000631176266862
317291 112 -0.000179906409095
317291 117 -0.0012507477416
317291 118 -0.000470313842262
317291 129 4.69547009035e-05
317291 131 0.000730693221066
317291 132 0.000606607403776
317291 136 -0.00149363629042
317291 139 0.000314096610243
317291 145 -0.00162331999706
317291 148 -5.06463936495e-05
317291 149 -0.000729238888075
317291 151 0.0011474490711
317291 71 0.000335083458463
317291 72 4.06636539611e-05
317291 73 0.0004780964584
317291 74 0.00161847609043
317291 75 0.00111416751885
317291 79 0.000612788631575
317291 80 -1.33276130739e-05
317291 81 0.00096545672952
317291 82 8.36071384246e-05
317291 83 0.00104697607001
317291 87 -3.58219944998e-05
317291 88 -7.20407688947e-05
317291 90 -0.000216299171961
317291 93 0.00044038263293
317291 94 0.000454273524487
317291 96 0.000225052768572
317291 98 0.0003109133601
317291 99 -0.000331054626031
317291 100 2.09847578785e-05
317291 101 -5.06601318965e-05
317291 103 -3.17718249803e-05
317291 104 -5.03440384741e-05
317291 107 -0.00017562886317
317291 108 -0.000144985583068
317291 110 -0.000198048060718
317291 113 -0.000498410501153
317291 114 -0.000656893146116
317291 115 -0.000265611304384
317291 116 -0.000508749402193
317291 119 -0.000367296920444
317291 121 -0.00111806824243
317291 122 -0.000787534284984
317291 123 -0.000661926065373
317291 126 -0.000725660021898
317291 127 4.06941829469e-07
317291 128 0.000118712232434
317291 130 0.00030470748256
317291 133 0.000355088755292
317291 134 -0.000145922211676
317291 135 3.47756360646e-05
317291 137 0.000104907015775
317291 138 0.00015810890648
317291 140 -0.00148557102678
317291 141 0.00104570663
317291 142 0.0033865958423
317291 143 -0.00080052117566
317291 144 -0.00307201709023
317291 146 0.00368743400838
317291 152 0.000438995006798
317291 153 0.00151802892382
317291 154 0.00140493585108
317291 155 0.00113049912007
317291 156 0.00134725202027
317291 159 -0.000124212932055
317291 161 0.000565016461899
317291 163 0.000114101783746
317291 164 0.000347625769904
317291 165 -0.00430012233599
317291 166 0.00107468612445
317291 169 -0.0196854623294
317291 172 -0.000878464293991
317291 173 6.35471381967e-05
317292 70 0.00166963482839
317292 71 0.000335083458463
317292 72 4.06636539611e-05
317292 73 0.0004780964584
317292 74 0.00161847609043
317292 75 0.00111416751885
317292 76 0.00075948048675
317292 77 0.000273829051907
317292 78 9.40463655778e-05
317292 79 0.000612788631575
317292 80 -1.33276130739e-05
317292 81 0.00096545672952
317292 82 8.36071384246e-05
317292 83 0.00104697607001
317292 84 0.00073193985813
317292 85 5.96498438567e-05
317292 86 -0.000318928370443
317292 87 -3.58219944998e-05
317292 88 -7.20407688947e-05
317292 89 -0.000643241713455
317292 90 -0.000216299171961
317292 91 5.59140504711e-05
317292 92 0.000290897110645
317292 93 0.00044038263293
317292 94 0.000454273524487
317292 95 0.000545463671296
317292 96 0.000225052768572
317292 112 -0.000179906409095
317292 113 -0.000498410501153
317292 114 -0.000656893146116
317292 133 0.000355088755292
317292 134 -0.000145922211676
317292 135 3.47756360646e-05
317292 136 -0.00149363629042
317292 137 0.000104907015775
317292 138 0.00015810890648
317292 142 0.0033865958423
317292 143 -0.00080052117566
317292 144 -0.00307201709023
317292 148 -5.06463936495e-05
317292 149 -0.000729238888075
317292 150 0.000696229501179
317292 151 0.0011474490711
317292 152 0.000438995006798
317292 153 0.00151802892382
317292 163 0.000114101783746
317292 164 0.000347625769904
317292 165 -0.00430012233599
317292 166 0.00107468612445
317292 167 -0.0174418808912
317292 168 0.000220032952482
317292 169 -0.0196854623294
317292 170 0.00146864573987
317292 171 0.00115295354175
317292 172 -0.000878464293991
317292 173 6.35471381967e-05
317292 97 -0.00025959451257
317292 98 0.0003109133601
317292 99 -0.000331054626031
317292 100 2.09847578785e-05
317292 101 -5.06601318965e-05
317292 102 -0.000172186574685
317292 103 -3.17718249803e-05
317292 104 -5.03440384741e-05
317292 105 6.42554456914e-06
317292 106 -0.00058056850706
317292 107 -0.00017562886317
317292 108 -0.000144985583068
317292 109 -2.10776054049e-05
317292 110 -0.000198048060718
317292 111 -0.000631176266862
317292 115 -0.000265611304384
317292 116 -0.000508749402193
317292 117 -0.0012507477416
317292 118 -0.000470313842262
317292 119 -0.000367296920444
317292 120 -0.00043696964469
317292 121 -0.00111806824243
317292 122 -0.000787534284984
317292 123 -0.000661926065373
317292 124 -0.000566889541361
317292 125 -0.000671285950091
317292 126 -0.000725660021898
317292 127 4.06941829469e-07
317292 128 0.000118712232434
317292 129 4.69547009035e-05
317292 130 0.00030470748256
317292 131 0.000730693221066
317292 132 0.000606607403776
317292 139 0.000314096610243
317292 140 -0.00148557102678
317292 141 0.00104570663
317292 145 -0.00162331999706
317292 146 0.00368743400838
317292 147 0.00349251458509
317292 154 0.00140493585108
317292 155 0.00113049912007
317292 156 0.00134725202027
317292 157 0.000636664149023
317292 158 0.00145923474365
317292 159 -0.000124212932055
317292 160 0.00171447736017
317292 161 0.000565016461899
317292 162 -0.00658697648061
317296 70 0.00166963482839
317296 71 0.000335083458463
317296 72 4.06636539611e-05
317296 73 0.0004780964584
317296 74 0.00161847609043
317296 75 0.00111416751885
317296 76 0.00075948048675
317296 77 0.000273829051907
317296 78 9.40463655778e-05
317296 79 0.000612788631575
317296 80 -1.33276130739e-05
317296 81 0.00096545672952
317296 82 8.36071384246e-05
317296 83 0.00104697607001
317296 84 0.00073193985813
317296 85 5.96498438567e-05
317296 86 -0.000318928370443
317296 87 -3.58219944998e-05
317296 88 -7.20407688947e-05
317296 89 -0.000643241713455
317296 90 -0.000216299171961
317296 91 5.59140504711e-05
317296 92 0.000290897110645
317296 93 0.00044038263293
317296 94 0.000454273524487
317296 95 0.000545463671296
317296 96 0.000225052768572
317296 97 -0.00025959451257
317296 98 0.0003109133601
317296 99 -0.000331054626031
317296 100 2.09847578785e-05
317296 101 -5.06601318965e-05
317296 102 -0.000172186574685
317296 103 -3.17718249803e-05
317297 70 0.00166963482839
317297 71 0.000335083458463
317297 72 4.06636539611e-05
317297 73 0.0004780964584
317297 74 0.00161847609043
317297 75 0.00111416751885
317297 76 0.00075948048675
317297 77 0.000273829051907
317297 78 9.40463655778e-05
317297 79 0.000612788631575
317297 80 -1.33276130739e-05
317297 81 0.00096545672952
317297 82 8.36071384246e-05
317297 83 0.00104697607001
317297 84 0.00073193985813
317297 85 5.96498438567e-05
317297 86 -0.000318928370443
317297 87 -3.58219944998e-05
317297 88 -7.20407688947e-05
317297 89 -0.000643241713455
317297 90 -0.000216299171961
317297 91 5.59140504711e-05
317297 92 0.000290897110645
317297 93 0.00044038263293
317297 94 0.000454273524487
317297 95 0.000545463671296
317297 96 0.000225052768572
317297 97 -0.00025959451257
317297 98 0.0003109133601
317297 99 -0.000331054626031
317297 100 2.09847578785e-05
317297 101 -5.06601318965e-05
317297 102 -0.000172186574685
317297 103 -3.17718249803e-05
317297 104 -5.03440384741e-05
317297 105 6.42554456914e-06
317297 106 -0.00058056850706
317297 107 -0.00017562886317
317297 108 -0.000144985583068
317297 109 -2.10776054049e-05
317297 110 -0.000198048060718
317297 111 -0.000631176266862
317297 112 -0.000179906409095
317297 113 -0.000498410501153
317297 114 -0.000656893146116
317297 115 -0.000265611304384
317297 116 -0.000508749402193
317297 117 -0.0012507477416
317297 118 -0.000470313842262
317297 119 -0.000367296920444
317297 120 -0.00043696964469
317297 121 -0.00111806824243
317297 122 -0.000787534284984
317297 123 -0.000661926065373
317297 124 -0.000566889541361
317297 125 -0.000671285950091
317297 126 -0.000725660021898
317297 127 4.06941829469e-07
317297 128 0.000118712232434
317297 129 4.69547009035e-05
317297 130 0.00030470748256
317297 131 0.000730693221066
317297 132 0.000606607403776
317297 133 0.000355088755292
317297 134 -0.000145922211676
317297 135 3.47756360646e-05
317297 136 -0.00149363629042
317297 137 0.000104907015775
317297 138 0.00015810890648
317297 139 0.000314096610243
317297 140 -0.00148557102678
317297 141 0.00104570663
317297 142 0.0033865958423
317297 143 -0.00080052117566
317297 144 -0.00307201709023
317297 145 -0.00162331999706
317297 146 0.00368743400838
317297 147 0.00349251458509
317297 148 -5.06463936495e-05
317297 149 -0.000729238888075
317297 150 0.000696229501179
317297 151 0.0011474490711
317297 152 0.000438995006798
317297 153 0.00151802892382
317297 154 0.00140493585108
317297 155 0.00113049912007
317297 156 0.00134725202027
317297 157 0.000636664149023
317297 161 0.000565016461899
317297 162 -0.00658697648061
317297 163 0.000114101783746
317297 164 0.000347625769904
317297 165 -0.00430012233599
317297 166 0.00107468612445
317297 158 0.00145923474365
317297 159 -0.000124212932055
317297 160 0.00171447736017
317297 167 -0.0174418808912
317297 168 0.000220032952482
317297 169 -0.0196854623294
317297 170 0.00146864573987
317297 171 0.00115295354175
317297 172 -0.000878464293991
317297 173 6.35471381967e-05
317319 70 0.00166963482839
317319 71 0.000335083458463
317319 72 4.06636539611e-05
317319 73 0.0004780964584
317319 74 0.00161847609043
317319 75 0.00111416751885
317319 76 0.00075948048675
317319 77 0.000273829051907
317319 81 0.00096545672952
317319 82 8.36071384246e-05
317319 83 0.00104697607001
317319 84 0.00073193985813
317319 85 5.96498438567e-05
317319 86 -0.000318928370443
317319 87 -3.58219944998e-05
317319 88 -7.20407688947e-05
317319 89 -0.000643241713455
317319 90 -0.000216299171961
317319 91 5.59140504711e-05
317319 92 0.000290897110645
317319 93 0.00044038263293
317319 94 0.000454273524487
317319 95 0.000545463671296
317319 96 0.000225052768572
317319 97 -0.00025959451257
317319 98 0.0003109133601
317319 99 -0.000331054626031
317319 100 2.09847578785e-05
317319 101 -5.06601318965e-05
317319 102 -0.000172186574685
317319 103 -3.17718249803e-05
317319 104 -5.03440384741e-05
317319 105 6.42554456914e-06
317319 106 -0.00058056850706
317319 107 -0.00017562886317
317319 108 -0.000144985583068
